step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.005,1,0.3217490971088409,0.2712,0.38703293800354005,0.2668
2,0.004999993056966535,2,0.2802326268619961,0.36293333333333333,0.29341066603859267,0.3502
3,0.004999972227904704,3,0.26403658853636847,0.404,0.2798364537457625,0.394
4,0.0049999375129302,4,0.24845405088530648,0.44053333333333333,0.35749919191002844,0.3692
5,0.004999888912235846,5,0.2400336013899909,0.46426666666666666,0.2551361724734306,0.4438
6,0.0049998264260915914,6,0.23157624668545193,0.4992,0.25332817137241365,0.4516
7,0.004999750054844508,7,0.22194223867522345,0.52,0.24795956239104272,0.4775
8,0.004999659798918798,8,0.2114078097873264,0.5386666666666666,0.27910092249512675,0.4469
9,0.004999555658815779,9,0.20849753154648676,0.544,0.27241217320164046,0.4507
10,0.00499943763511389,10,0.20420121914810604,0.5578666666666666,0.24889636238416035,0.4827
11,0.004999305728468686,11,0.19875983794530233,0.5725333333333333,0.22552196606993674,0.5206
12,0.004999159939612831,12,0.19586073027716744,0.5672,0.25025666455427803,0.4962
13,0.0049990002693561,13,0.19164593285984463,0.5853333333333334,0.23931085069974264,0.5176
14,0.004998826718585369,14,0.18405836290783353,0.6133333333333333,0.250484682371219,0.498
15,0.004998639288264614,15,0.18307196928395164,0.6082666666666666,0.2348250615100066,0.5113
16,0.004998437979434901,16,0.17518407536877525,0.6162666666666666,0.21116179240246613,0.5615
17,0.0049982227932143875,17,0.17153543333212534,0.6365333333333333,0.22757714465260506,0.5419
18,0.004997993730798308,18,0.168761545419693,0.6402666666666667,0.2367621347308159,0.5302
19,0.0049977507934589735,19,0.16629064016871983,0.6386666666666667,0.2167124132315318,0.5679
20,0.004997493982545761,20,0.16457687185870276,0.6530666666666667,0.21336874403059483,0.5753
21,0.004997223299485109,21,0.1586837046676212,0.6533333333333333,0.2099565659960111,0.5712
22,0.004996938745780507,22,0.15230462253093718,0.6824,0.21081138377388317,0.5819
23,0.004996640323012487,23,0.15273241798082987,0.6698666666666667,0.23591537301739057,0.5545
24,0.004996328032838616,24,0.15343697402212356,0.6704,0.2290035160879294,0.555
25,0.004996001876993487,25,0.1469714406463835,0.6874666666666667,0.20601354663570723,0.5931
26,0.00499566185728871,26,0.1436661511659622,0.6901333333333334,0.21431712520619234,0.5932
27,0.004995307975612898,27,0.14353105988767412,0.696,0.2056077397118012,0.5928
28,0.00499494023393166,28,0.14134196307924057,0.6968,0.2495429498453935,0.5543
29,0.004994558634287594,29,0.13548716770278083,0.7109333333333333,0.23824629212419193,0.5553
30,0.004994163178800265,30,0.1329225543472502,0.7221333333333333,0.21391338730851808,0.5852
31,0.0049937538696662,31,0.13305177556143866,0.7125333333333334,0.2222812533378601,0.5871
32,0.004993330709158879,32,0.13071998688909742,0.7282666666666666,0.21023952414592106,0.6006
33,0.004992893699628715,33,0.12623357243008085,0.7325333333333334,0.21242261330286663,0.5921
34,0.004992442843503046,34,0.12380843195650312,0.7304,0.2185631187011798,0.5924
35,0.004991978143286118,35,0.11968822379906972,0.7426666666666667,0.2172924323628346,0.5918
36,0.004991499601559076,36,0.12210254636075761,0.7378666666666667,0.20295498929917813,0.608
37,0.004991007220979945,37,0.11762446098857456,0.7573333333333333,0.208186021198829,0.6172
38,0.004990501004283616,38,0.11244436966048346,0.764,0.2339158861587445,0.5806
39,0.004989980954281832,39,0.11375195980072021,0.7533333333333333,0.228884203483661,0.5914
40,0.0049894470738631735,40,0.11145077811347114,0.76,0.2132200935234626,0.6149
41,0.00498889936599304,41,0.10666222357087665,0.7818666666666667,0.2152344945818186,0.6079
42,0.004988337833713635,42,0.10642934971385531,0.7776,0.2020355655501286,0.6273
43,0.004987762480143948,43,0.10048854566282696,0.7832,0.20251318315664926,0.6239
44,0.004987173308479738,44,0.09997206860118442,0.7944,0.20683334084848562,0.6173
45,0.004986570321993517,45,0.10033422393931282,0.7872,0.22436193972826005,0.6165
46,0.004985953524034529,46,0.09949327061573664,0.7962666666666667,0.22377301429708799,0.6096
47,0.0049853229180287315,47,0.09437276605102751,0.8042666666666667,0.23470506990949314,0.6023
48,0.004984678507478781,48,0.09700926194588343,0.7968,0.2393962636590004,0.6028
49,0.00498402029596401,49,0.09464950793319278,0.7976,0.23814627801378568,0.592
50,0.004983348287140403,50,0.09480754882097245,0.7944,0.23612079446514447,0.5995
51,0.004982662484740586,51,0.0871043367518319,0.8186666666666667,0.2101700826237599,0.6251
52,0.0049819628925737965,52,0.08056161089075936,0.8325333333333333,0.2582257938881715,0.591
53,0.00498124951452587,53,0.0866216253903177,0.8112,0.25687948713699976,0.5829
