step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.005,1,1.1410281509160995,0.137,1.1398718029260635,0.1632
2,0.0049999955551241464,2,1.0664390623569489,0.20466666666666666,1.1947563037276268,0.1851
3,0.0049999822205123905,3,1.0084399580955505,0.244,1.0921411871910096,0.194
4,0.004999959996212148,4,0.9608495111266772,0.26566666666666666,1.0264075204730034,0.2319
5,0.004999928882302449,5,0.9395166759689649,0.2843333333333333,0.9984646946191787,0.2585
6,0.004999888878893927,6,0.9103672032554945,0.302,0.9227726116776467,0.3023
7,0.004999839986128835,7,0.8993536060055097,0.3253333333333333,0.9035971231758595,0.317
8,0.0049997822041810275,8,0.8931691025694212,0.32366666666666666,0.9406616225838661,0.3251
9,0.004999715533255972,9,0.8836488525072733,0.3263333333333333,0.8738275736570358,0.3394
10,0.0049996399735907455,10,0.8723189954956373,0.3363333333333333,0.8746576763689518,0.3402
11,0.0049995555254540285,11,0.8550006027022997,0.3436666666666667,0.8514655239880085,0.3499
12,0.004999462189146111,12,0.8583616515000662,0.35333333333333333,0.9478243328630924,0.3243
13,0.004999359964998887,13,0.8438341344396273,0.3616666666666667,0.8882031470537186,0.3356
14,0.004999248853375857,14,0.8483317270874977,0.36866666666666664,0.8598507151007653,0.3612
15,0.004999128854672122,15,0.8349578306078911,0.368,0.8652090921998024,0.3692
16,0.0049989999693143845,16,0.8292864064375559,0.378,0.8363977521657944,0.3692
17,0.00499886219776095,17,0.825149138768514,0.38866666666666666,0.8464687086641789,0.3607
18,0.004998715540501719,18,0.8212641080220541,0.39566666666666667,0.8319072492420674,0.3768
19,0.00499855999805819,19,0.8213027790188789,0.385,0.8234581381082535,0.3935
20,0.0049983955709834585,20,0.8172986681262652,0.3883333333333333,0.912915525585413,0.3403
21,0.004998222259862209,21,0.7955884660283724,0.411,0.8190611697733402,0.3889
22,0.004998040065310719,22,0.8115680068731308,0.39,0.8945441395044327,0.3389
23,0.004997848987976854,23,0.7976704860726992,0.4106666666666667,0.8048171669244766,0.4079
24,0.004997649028540067,24,0.7863275036215782,0.4093333333333333,0.8086120449006557,0.392
25,0.004997440187711392,25,0.7875656162699064,0.416,0.8134369269013405,0.4033
26,0.0049972224662334485,26,0.7913626357913017,0.409,0.7992243975400924,0.4079
27,0.004996995864880431,27,0.7866824517647425,0.42,0.8239706732332707,0.4003
28,0.004996760384458111,28,0.777373731136322,0.42966666666666664,0.8191460736095906,0.3798
29,0.004996516025803835,29,0.7810739402969679,0.4156666666666667,0.7825838334858417,0.4288
30,0.004996262789786517,30,0.7680985455711683,0.436,0.8314432352781296,0.3804
31,0.004996000677306639,31,0.7706609939535459,0.4196666666666667,0.7773776941001416,0.424
32,0.0049957296892962485,32,0.7559540569782257,0.43633333333333335,0.796668616682291,0.4167
33,0.004995449826718951,33,0.757214700182279,0.44066666666666665,0.8163477711379528,0.394
34,0.004995161090569909,34,0.7578556835651398,0.4493333333333333,0.8656184174120426,0.383
35,0.004994863481875842,35,0.7596345096826553,0.42933333333333334,0.7648104332387448,0.4351
36,0.004994557001695015,36,0.7581907461086909,0.43633333333333335,0.8596490368247032,0.3915
37,0.004994241651117241,37,0.7390552585323652,0.455,0.7898467868566513,0.4275
38,0.004993917431263876,38,0.7372955630222956,0.44766666666666666,0.7938208378851414,0.4303
39,0.004993584343287813,39,0.738240028421084,0.45266666666666666,0.7915463820099831,0.4233
40,0.00499324238837348,40,0.7397971277435621,0.459,0.7607143938541412,0.4318
41,0.004992891567736836,41,0.7402883147199949,0.449,0.8110093742609024,0.4103
42,0.004992531882625363,42,0.739634228249391,0.4513333333333333,0.7732849821448327,0.4348
43,0.004992163334318065,43,0.7439231052994728,0.4483333333333333,0.7837963223457336,0.4374
44,0.004991785924125465,44,0.7395383765300115,0.45766666666666667,0.7485783189535141,0.45
45,0.004991399653389595,45,0.7218905687332153,0.471,0.7660721987485886,0.4416
46,0.004991004523483994,46,0.7179301232099533,0.4696666666666667,0.7449134930968284,0.4617
47,0.004990600535813709,47,0.7195938304066658,0.4693333333333333,0.7633589193224907,0.4366
48,0.004990187691815276,48,0.7085870852073034,0.4706666666666667,0.7653404094278813,0.446
49,0.004989765992956728,49,0.7123944933215777,0.488,0.758588133007288,0.441
50,0.0049893354407375854,50,0.708487294614315,0.4716666666666667,0.7650440648198128,0.4331
51,0.004988896036688848,51,0.7086198454101881,0.4776666666666667,0.7826463639736175,0.4205
52,0.0049884477823729945,52,0.7083737825353941,0.48033333333333333,0.7796453624963761,0.4521
53,0.004987990679383971,53,0.7110619321465492,0.47,0.7629608504474163,0.4538
54,0.004987524729347191,54,0.7024407709638277,0.4796666666666667,0.7615332044661045,0.4403
55,0.004987049933919527,55,0.7111164703965187,0.4726666666666667,0.7393532440066337,0.453
56,0.004986566294789304,56,0.7045874247948328,0.48333333333333334,0.7315931782126427,0.4619
57,0.0049860738136762945,57,0.6986035530765852,0.496,0.770139393210411,0.4376
58,0.004985572492331713,58,0.6895702754457792,0.49633333333333335,0.7229548528790474,0.4648
59,0.004985062332538208,59,0.6845474193493525,0.49566666666666664,0.7612018972635269,0.4458
60,0.004984543336109857,60,0.69381416340669,0.485,0.7586293980479241,0.4552
61,0.00498401550489216,61,0.6914799188574156,0.49533333333333335,0.7897823050618171,0.4362
62,0.0049834788407620316,62,0.6947370196382204,0.486,0.7547358147799968,0.4526
63,0.004982933345627797,63,0.6833211705088615,0.502,0.7714417979121209,0.4509
64,0.004982379021429183,64,0.6982050836086273,0.4836666666666667,0.738810732215643,0.4617
65,0.004981815870137311,65,0.6875854556759199,0.5066666666666667,0.7679747082293034,0.4581
66,0.004981243893754691,66,0.6859348813692728,0.501,0.7192811369895935,0.474
67,0.0049806630943152125,67,0.6683588077624639,0.5126666666666667,0.7180253244936466,0.4767
68,0.0049800734738841435,68,0.6843628858526548,0.49833333333333335,0.8036851860582829,0.4415
69,0.004979475034558114,69,0.6821134413282076,0.49633333333333335,0.8060344681143761,0.4221
70,0.004978867778465116,70,0.6689306423068047,0.5093333333333333,0.7459557436406612,0.4663
71,0.004978251707764491,71,0.694159468015035,0.485,0.7754313744604587,0.4472
72,0.004977626824646925,72,0.6666254078348478,0.511,0.7409869618713856,0.4628
73,0.0049769931313344415,73,0.6743379657467207,0.49966666666666665,0.7378726422786712,0.4696
74,0.00497635063008039,74,0.6707108815511068,0.509,0.8063623659312725,0.422
75,0.004975699323169441,75,0.6733398288488388,0.507,0.6928594529628753,0.4932
76,0.004975039212917577,76,0.6628755703568459,0.5173333333333333,0.7202789723873139,0.4749
77,0.004974370301672086,77,0.6745719388127327,0.5056666666666667,0.7449585907161236,0.4739
78,0.004973692591811549,78,0.6655488560597101,0.517,0.7425792522728443,0.4602
79,0.004973006085745834,79,0.655782493452231,0.515,0.7616877146065235,0.4565
80,0.00497231078591609,80,0.6585497061411539,0.5173333333333333,0.7394849255681037,0.4629
81,0.004971606694794733,81,0.6584560672442118,0.5113333333333333,0.7201633468270302,0.491
82,0.004970893814885441,82,0.6518218740820885,0.5186666666666667,0.734317796677351,0.4836
83,0.004970172148723145,83,0.6535974964499474,0.5213333333333333,0.7226957663893699,0.4876
84,0.0049694416988740175,84,0.654881032804648,0.5136666666666667,0.7705143608152867,0.4437
85,0.0049687024679354675,85,0.6643515651424726,0.517,0.7927027963101864,0.4281
86,0.004967954458536125,86,0.6558971007664999,0.5213333333333333,0.6957566410303115,0.4927
87,0.004967197673335836,87,0.6472823893030485,0.5273333333333333,0.7400197379291058,0.4687
88,0.004966432115025656,88,0.6604486281673113,0.5163333333333333,0.7283417083323002,0.4772
89,0.004965657786327834,89,0.6493581061561903,0.5223333333333333,0.7500491753220558,0.4611
90,0.004964874689995805,90,0.6559683109323183,0.523,0.6999583207070827,0.4976
91,0.004964082828814181,91,0.6494766647617022,0.5176666666666667,0.7423907242715359,0.4633
92,0.004963282205598743,92,0.6481285865108172,0.5273333333333333,0.7531466126441956,0.4801
93,0.004962472823196428,93,0.6443375820914904,0.5316666666666666,0.7286804482340813,0.4805
94,0.004961654684485318,94,0.660643403728803,0.526,0.7465518124401569,0.4674
95,0.004960827792374634,95,0.6432490820686022,0.536,0.7812723897397518,0.4644
96,0.004959992149804722,96,0.6363611097137133,0.5426666666666666,0.7879108406603337,0.4763
97,0.0049591477597470445,97,0.6558053369323412,0.521,0.699047265201807,0.4978
98,0.004958294625204168,98,0.6405558859308561,0.5366666666666666,0.7534222945570945,0.4719
99,0.0049574327492097545,99,0.6384071434537569,0.533,0.7485718883574008,0.4757
100,0.004956562134828549,100,0.6393331984678904,0.5353333333333333,0.7078470043838024,0.499
101,0.004955682785156369,101,0.6452784935633341,0.5276666666666666,0.7235775895416736,0.4937
102,0.004954794703320097,102,0.6392313142617544,0.5316666666666666,0.697694493830204,0.5073
103,0.004953897892477663,103,0.6361956397692362,0.5366666666666666,0.6982383884489536,0.5045
104,0.0049529923558180354,104,0.6318546310067177,0.5253333333333333,0.7310796566307545,0.4938
105,0.004952078096561214,105,0.6323958784341812,0.5376666666666666,0.7552172474563121,0.4765
106,0.004951155117958215,106,0.6256318862239519,0.5416666666666666,0.7237208232283592,0.4846
107,0.004950223423291057,107,0.6367579698562622,0.5336666666666666,0.7322280026972294,0.4932
108,0.004949283015872754,108,0.6269034147262573,0.5393333333333333,0.7198373354971409,0.4918
109,0.004948333899047302,109,0.636401911576589,0.5393333333333333,0.7450176030397415,0.4846
110,0.004947376076189666,110,0.6407373746236166,0.5276666666666666,0.6876488499343395,0.5097
111,0.004946409550705769,111,0.624555766582489,0.5436666666666666,0.7259357511997223,0.4936
112,0.004945434326032479,112,0.6171765153606733,0.554,0.72604009360075,0.4927
113,0.0049444504056375994,113,0.6326941947142283,0.5393333333333333,0.7122697122395039,0.4956
114,0.004943457793019851,114,0.6219775130351385,0.546,0.7234124131500721,0.4973
115,0.0049424564917088685,115,0.6147515599926313,0.5513333333333333,0.759609206020832,0.4931
116,0.004941446505265178,116,0.6311903893947601,0.5436666666666666,0.7066912323236465,0.507
117,0.004940427837280192,117,0.6273972019553185,0.5393333333333333,0.6909735150635242,0.5068
118,0.004939400491376192,118,0.6252731358011564,0.546,0.7106653399765491,0.4937
119,0.0049383644712063185,119,0.6200759907563528,0.55,0.6949464626610279,0.5116
120,0.004937319780454556,120,0.6212123508254687,0.5516666666666666,0.6999702617526055,0.5032
121,0.004936266422835721,121,0.6130675772825877,0.5513333333333333,0.7006257526576519,0.5029
122,0.004935204402095449,122,0.6088038931290308,0.5496666666666666,0.7454644717276097,0.4829
123,0.00493413372201018,123,0.6080511212348938,0.5546666666666666,0.7193790875375271,0.4987
124,0.0049330543863871455,124,0.6125703056653341,0.5516666666666666,0.7122104667127133,0.511
125,0.0049319663990643565,125,0.616548644999663,0.5456666666666666,0.7145254828035832,0.4999
126,0.004930869763910588,126,0.6176139687498411,0.5373333333333333,0.7095118917524814,0.5025
127,0.004929764484825365,127,0.6123114923636118,0.5526666666666666,0.7351673893630505,0.4992
128,0.004928650565738951,128,0.6121277461449305,0.5556666666666666,0.6897463411092758,0.5154
129,0.004927528010612331,129,0.6121285110712051,0.5496666666666666,0.727419575303793,0.4987
130,0.0049263968234372,130,0.6165389691789945,0.5513333333333333,0.6927655570209026,0.5195
131,0.004925257008235947,131,0.6006355906526247,0.566,0.7612779453396797,0.4801
132,0.0049241085690616415,132,0.6044500867525736,0.556,0.721940977871418,0.5078
133,0.004922951509998019,133,0.6057971889774004,0.5566666666666666,0.7010767020285129,0.4984
134,0.004921785835159467,134,0.6080757156014442,0.546,0.7036982730031014,0.5048
135,0.00492061154869101,135,0.5942979405323664,0.5603333333333333,0.7029943913221359,0.5157
136,0.0049194286547682925,136,0.608452873925368,0.5636666666666666,0.696256086230278,0.5112
137,0.004918237157597569,137,0.6043555215001106,0.5586666666666666,0.7121217615902424,0.5071
138,0.004917037061415685,138,0.596590323994557,0.5633333333333334,0.7503919892013073,0.4711
